,budget,dimensionality,function_name,noise,seed
1814,2000.0,2,Trid,0.0,462261
1815,2000.0,10,ShubertN4,0.1,391604
1816,2000.0,10,SumSquares,0.0,90993
1817,2000.0,10,Sphere,0.1,238508
1818,2000.0,2,Powell,0.0,675970
1819,2000.0,25,Zakharov,0.0,938479
1820,2000.0,100,XinSheYang,0.0,321419
1821,2000.0,10,Michalewicz,0.0,450544
1822,2000.0,10,ShubertN3,0.0,407390
1823,2000.0,2,Zakharov,0.1,637465
1824,2000.0,10,Thevenot,0.1,161131
1825,2000.0,100,Schwefel2_20,0.1,853009
1826,2000.0,10,Qing,0.0,442862
1827,2000.0,25,XinSheYangN2,0.0,355222
1828,2000.0,100,ShubertN3,0.0,750829
1829,2000.0,25,XinSheYangN3,0.0,798663
1830,2000.0,10,Levy,0.0,347437
1831,2000.0,25,Salomon,0.1,360848
1832,2000.0,100,XinSheYang,0.0,92062
1833,2000.0,2,Levy,0.0,398253
1834,2000.0,25,Schwefel2_20,0.0,59892
1835,2000.0,10,Griewank,0.1,465222
1836,2000.0,2,XinSheYang,0.0,934947
1837,2000.0,100,AckleyN4,0.1,177281
1838,2000.0,100,XinSheYangN3,0.1,695753
1839,2000.0,25,ShubertN4,0.0,45170
1840,2000.0,10,Levy,0.0,797991
1841,2000.0,2,Schwefel2_21,0.0,292148
1842,2000.0,100,Trid,0.1,701722
1843,2000.0,25,Sphere,0.1,983003
1844,2000.0,2,Rosenbrock,0.1,725269
1845,2000.0,100,XinSheYang,0.1,203300
1846,2000.0,100,XinSheYangN2,0.0,236549
1847,2000.0,100,StyblinskiTang,0.0,402907
1848,2000.0,2,SumSquares,0.1,794502
1849,2000.0,10,HappyCat,0.0,515858
1850,2000.0,10,ShubertN3,0.0,588501
1851,2000.0,10,Trid,0.1,475088
1852,2000.0,10,HappyCat,0.1,961673
1853,2000.0,25,DixonPrice,0.1,835864
1854,2000.0,100,Quartic,0.0,787068
1855,2000.0,2,Schwefel2_21,0.1,361884
1856,2000.0,25,ShubertN4,0.1,954172
1857,2000.0,100,AckleyN4,0.1,427741
1858,2000.0,10,XinSheYangN4,0.1,899684
1859,2000.0,25,RotatedHyperEllipsoid,0.0,65911
1860,2000.0,10,HappyCat,0.1,614954
1861,2000.0,2,Salomon,0.1,118829
1862,2000.0,10,Schwefel2_20,0.1,52963
1863,2000.0,10,Levy,0.0,409220
1864,2000.0,10,Trid,0.0,28479
1865,2000.0,25,Schwefel2_21,0.0,261852
1866,2000.0,2,DixonPrice,0.1,386553
1867,2000.0,2,XinSheYangN2,0.0,124483
1868,2000.0,100,Powell,0.1,593753
1869,2000.0,100,XinSheYang,0.0,822779
1870,2000.0,10,Levy,0.0,594579
1871,2000.0,100,Trid,0.0,185939
1872,2000.0,25,Rosenbrock,0.1,731865
1873,2000.0,100,Salomon,0.0,42836
1874,2000.0,10,Brown,0.1,18383
1875,2000.0,100,SumSquares,0.1,562075
1876,2000.0,10,ShubertN3,0.0,8050
1877,2000.0,100,Periodic,0.0,990858
1878,2000.0,25,XinSheYangN4,0.1,844381
1879,2000.0,100,Ackley,0.0,912395
1880,2000.0,10,Trid,0.1,959853
1881,2000.0,100,Zakharov,0.0,12245
1882,2000.0,100,Brown,0.0,457914
1883,2000.0,25,Levy,0.1,398291
1884,2000.0,2,Shubert,0.0,952410
1885,2000.0,10,DixonPrice,0.0,492552
1886,2000.0,100,Sphere,0.0,818669
1887,2000.0,100,Powell,0.0,897787
1888,2000.0,2,ShubertN4,0.0,414220
1889,2000.0,25,Quartic,0.0,717404
1890,2000.0,2,DixonPrice,0.1,762287
1891,2000.0,10,Ridge,0.1,994043
1892,2000.0,100,ShubertN4,0.1,935265
1893,2000.0,25,Zakharov,0.1,763134
1894,2000.0,100,Qing,0.0,584963
1895,2000.0,100,RotatedHyperEllipsoid,0.1,452699
1896,2000.0,2,Ackley,0.0,870954
1897,2000.0,100,RotatedHyperEllipsoid,0.1,412467
1898,2000.0,2,Thevenot,0.0,276631
1899,2000.0,10,XinSheYangN4,0.0,479380
1900,2000.0,100,Qing,0.1,614862
1901,2000.0,100,StyblinskiTang,0.1,684054
1902,2000.0,10,Michalewicz,0.1,673502
1903,2000.0,25,Qing,0.1,235916
1904,2000.0,10,DixonPrice,0.0,156071
1905,2000.0,100,AckleyN4,0.1,688799
1906,2000.0,100,DixonPrice,0.1,643473
1907,2000.0,10,ShubertN4,0.0,828930
1908,2000.0,25,XinSheYang,0.1,519513
1909,2000.0,100,Shubert,0.0,727171
1910,2000.0,10,Periodic,0.1,290775
1911,2000.0,2,Salomon,0.1,519020
1912,2000.0,100,HappyCat,0.1,826866
1913,2000.0,10,HappyCat,0.1,979022
1914,2000.0,2,Schwefel,0.1,743587
1915,2000.0,2,AckleyN4,0.1,564232
1916,2000.0,100,Sphere,0.1,689164
1917,2000.0,100,Schwefel2_23,0.0,653802
1918,2000.0,2,Shubert,0.0,519353
1919,2000.0,25,Rastrigin,0.1,553183
1920,2000.0,10,Sphere,0.1,933558
1921,2000.0,25,ShubertN3,0.1,579551
1922,2000.0,25,Michalewicz,0.1,874388
1923,2000.0,25,Rosenbrock,0.1,930015
1924,2000.0,25,Rastrigin,0.1,460726
1925,2000.0,25,Ridge,0.1,729801
1926,2000.0,2,Quartic,0.1,564266
1927,2000.0,100,Griewank,0.0,830093
1928,2000.0,2,RotatedHyperEllipsoid,0.1,344856
1929,2000.0,2,Michalewicz,0.0,871701
1930,2000.0,100,XinSheYangN4,0.0,48742
1931,2000.0,2,Sphere,0.0,105798
1932,2000.0,10,Brown,0.1,96364
1933,2000.0,100,StyblinskiTang,0.0,777615
1934,2000.0,2,Salomon,0.1,468070
1935,2000.0,2,XinSheYangN3,0.0,841216
1936,2000.0,25,RotatedHyperEllipsoid,0.1,693761
1937,2000.0,25,XinSheYang,0.0,123356
1938,2000.0,2,Schwefel2_23,0.0,810680
1939,2000.0,2,AckleyN4,0.1,571335
1940,2000.0,100,Rastrigin,0.1,487168
1941,2000.0,2,DixonPrice,0.0,312288
1942,2000.0,10,Powell,0.1,474455
1943,2000.0,2,Ridge,0.0,652976
1944,2000.0,2,XinSheYangN3,0.1,899744
1945,2000.0,2,Brown,0.0,517586
1946,2000.0,100,Levy,0.1,648466
1947,2000.0,100,Sphere,0.1,228011
1948,2000.0,10,XinSheYangN2,0.1,729822
1949,2000.0,100,Powell,0.0,750466
1950,2000.0,100,Trid,0.0,631092
1951,2000.0,100,Schwefel2_20,0.0,648284
1952,2000.0,10,Thevenot,0.0,759116
1953,2000.0,10,Levy,0.1,941750
1954,2000.0,10,Powell,0.0,276639
1955,2000.0,2,SumSquares,0.1,386968
1956,2000.0,25,Zakharov,0.0,831529
1957,2000.0,100,Quartic,0.0,739926
1958,2000.0,100,Ackley,0.0,728940
1959,2000.0,100,Quartic,0.1,856658
1960,2000.0,10,Rastrigin,0.1,309341
1961,2000.0,25,Qing,0.0,925342
1962,2000.0,100,Qing,0.0,378277
1963,2000.0,2,Michalewicz,0.0,700672
1964,2000.0,25,Zakharov,0.0,447942
1965,2000.0,100,HappyCat,0.1,697872
1966,2000.0,10,Rastrigin,0.1,131063
1967,2000.0,2,Brown,0.0,200412
1968,2000.0,100,ShubertN3,0.0,649327
1969,2000.0,10,Schwefel2_20,0.0,805758
1970,2000.0,100,Brown,0.1,65260
1971,2000.0,100,Schwefel2_23,0.0,138813
1972,2000.0,25,Levy,0.0,572347
1973,2000.0,25,DixonPrice,0.1,61969
1974,2000.0,2,Schwefel,0.1,132005
1975,2000.0,100,Ackley,0.0,179413
1976,2000.0,10,Zakharov,0.0,792030
1977,2000.0,10,Sphere,0.0,636209
1978,2000.0,100,XinSheYang,0.1,341205
1979,2000.0,2,Schwefel,0.0,216614
1980,2000.0,2,Qing,0.0,914248
1981,2000.0,10,SumSquares,0.1,909604
1982,2000.0,100,Qing,0.0,344249
1983,2000.0,2,Ackley,0.1,221206
1984,2000.0,100,StyblinskiTang,0.1,622390
1985,2000.0,10,Schwefel,0.0,147312
1986,2000.0,2,Ackley,0.0,233320
1987,2000.0,10,AckleyN4,0.1,477276
1988,2000.0,100,Schwefel,0.0,98009
1989,2000.0,2,Schwefel2_21,0.0,760468
1990,2000.0,10,Shubert,0.0,329309
1991,2000.0,100,Rastrigin,0.1,403761
1992,2000.0,100,XinSheYangN3,0.1,435877
1993,2000.0,10,Griewank,0.0,352743
1994,2000.0,10,Schwefel2_23,0.0,524830
1995,2000.0,2,Schwefel2_20,0.0,34317
1996,2000.0,2,Brown,0.0,430385
1997,2000.0,100,SumSquares,0.0,773945
1998,2000.0,10,SumSquares,0.0,552433
1999,2000.0,100,Periodic,0.1,773
2000,2000.0,25,HappyCat,0.1,4412
2001,2000.0,25,Salomon,0.0,516460
2002,2000.0,25,Qing,0.1,584882
2003,2000.0,100,Powell,0.0,706120
2004,2000.0,100,HappyCat,0.0,161140
2005,2000.0,10,AckleyN4,0.0,260506
2006,2000.0,100,Rosenbrock,0.1,479030
2007,2000.0,25,Schwefel2_23,0.0,735701
2008,2000.0,25,Qing,0.0,674640
2009,2000.0,10,DixonPrice,0.0,845516
2010,2000.0,25,Powell,0.1,604810
2011,2000.0,25,Ridge,0.1,565592
2012,2000.0,10,Quartic,0.0,131361
2013,2000.0,2,Ridge,0.0,205538
2014,2000.0,100,Sphere,0.1,195956
2015,2000.0,25,Zakharov,0.1,55152
2016,2000.0,100,DixonPrice,0.0,747506
2017,2000.0,2,XinSheYangN3,0.1,934689
2018,2000.0,25,SumSquares,0.1,602857
2019,2000.0,100,Brown,0.0,81768
2020,2000.0,2,ShubertN3,0.0,13653
2021,2000.0,25,SumSquares,0.0,620644
2022,2000.0,100,Schwefel2_20,0.0,819986
2023,2000.0,2,Griewank,0.0,261882
2024,2000.0,10,DixonPrice,0.0,726416
2025,2000.0,10,StyblinskiTang,0.1,811519
2026,2000.0,25,XinSheYang,0.0,605153
2027,2000.0,10,RotatedHyperEllipsoid,0.0,837074
2028,2000.0,25,Schwefel,0.1,177814
2029,2000.0,2,Thevenot,0.1,340968
2030,2000.0,100,Schwefel2_21,0.1,978459
2031,2000.0,25,Ackley,0.1,541987
2032,2000.0,2,Periodic,0.0,337373
2033,2000.0,10,Powell,0.1,88135
2034,2000.0,2,Sphere,0.0,90786
2035,2000.0,2,Schwefel2_23,0.1,596219
2036,2000.0,100,Schwefel,0.1,986024
2037,2000.0,25,XinSheYangN3,0.0,629674
2038,2000.0,2,Griewank,0.1,917914
2039,2000.0,25,Brown,0.1,126635
2040,2000.0,2,Rastrigin,0.0,736411
2041,2000.0,25,Quartic,0.0,861756
2042,2000.0,10,XinSheYangN2,0.0,301939
2043,2000.0,25,Schwefel2_23,0.1,913680
2044,2000.0,10,XinSheYangN3,0.0,681765
2045,2000.0,10,DixonPrice,0.1,920591
2046,2000.0,100,Rastrigin,0.0,356135
2047,2000.0,25,RotatedHyperEllipsoid,0.1,475997
2048,2000.0,2,StyblinskiTang,0.0,700410
2049,2000.0,2,Brown,0.0,444438
2050,2000.0,100,Zakharov,0.1,942192
2051,2000.0,25,Salomon,0.0,421364
2052,2000.0,2,HappyCat,0.0,332168
2053,2000.0,25,Ridge,0.1,682466
2054,2000.0,10,Zakharov,0.0,682271
2055,2000.0,2,Sphere,0.1,510393
2056,2000.0,10,XinSheYang,0.1,110142
2057,2000.0,2,Schwefel2_20,0.1,941283
2058,2000.0,10,Trid,0.1,54677
2059,2000.0,100,RotatedHyperEllipsoid,0.1,813510
2060,2000.0,2,Powell,0.0,122782
2061,2000.0,10,ShubertN4,0.0,209397
2062,2000.0,25,XinSheYangN4,0.1,707673
2063,2000.0,100,Ackley,0.1,685307
2064,2000.0,25,HappyCat,0.0,741859
2065,2000.0,100,Levy,0.1,197837
2066,2000.0,100,Griewank,0.1,906930
2067,2000.0,100,Trid,0.0,549073
2068,2000.0,2,ShubertN4,0.0,832073
2069,2000.0,10,Zakharov,0.1,664110
2070,2000.0,100,Schwefel,0.1,761199
2071,2000.0,2,Michalewicz,0.0,76984
2072,2000.0,100,Qing,0.1,79720
2073,2000.0,2,DixonPrice,0.1,107666
2074,2000.0,10,XinSheYangN3,0.1,304643
2075,2000.0,25,Qing,0.0,901519
2076,2000.0,10,Schwefel2_21,0.1,258575
2077,2000.0,2,Sphere,0.1,874970
2078,2000.0,25,Schwefel2_20,0.1,944623
2079,2000.0,10,Michalewicz,0.0,615915
2080,2000.0,2,Schwefel2_21,0.1,890559
2081,2000.0,100,Trid,0.1,854785
2082,2000.0,100,Schwefel2_21,0.1,146583
2083,2000.0,100,Quartic,0.1,858049
2084,2000.0,2,Zakharov,0.0,903006
2085,2000.0,25,Zakharov,0.0,474537
2086,2000.0,10,XinSheYangN3,0.0,858515
2087,2000.0,2,Michalewicz,0.1,932052
2088,2000.0,10,SumSquares,0.1,313384
2089,2000.0,2,Michalewicz,0.0,608669
2090,2000.0,10,Shubert,0.0,604882
2091,2000.0,2,Brown,0.0,364212
2092,2000.0,100,Zakharov,0.1,900608
2093,2000.0,25,Schwefel2_21,0.1,178897
2094,2000.0,25,Periodic,0.0,564812
2095,2000.0,25,ShubertN3,0.1,960042
2096,2000.0,25,Rosenbrock,0.1,928263
2097,2000.0,2,XinSheYangN4,0.1,904381
2098,2000.0,100,RotatedHyperEllipsoid,0.0,642280
2099,2000.0,2,Zakharov,0.0,245176
2100,2000.0,2,Ackley,0.0,20006
2101,2000.0,2,ShubertN4,0.0,194599
2102,2000.0,25,Schwefel2_20,0.1,800697
2103,2000.0,2,Schwefel2_23,0.0,626147
2104,2000.0,2,Qing,0.0,966214
2105,2000.0,10,RotatedHyperEllipsoid,0.1,569660
2106,2000.0,10,XinSheYang,0.0,793397
2107,2000.0,2,Schwefel2_23,0.1,21517
2108,2000.0,10,ShubertN3,0.1,287053
2109,2000.0,25,Schwefel,0.1,266421
2110,2000.0,10,XinSheYangN2,0.0,598073
2111,2000.0,25,XinSheYangN4,0.0,127068
2112,2000.0,100,Salomon,0.1,820800
2113,2000.0,10,HappyCat,0.0,884577
2114,2000.0,2,XinSheYangN3,0.1,863592
2115,2000.0,10,RotatedHyperEllipsoid,0.1,466369
2116,2000.0,100,XinSheYangN2,0.0,456399
2117,2000.0,2,Qing,0.0,568813
2118,2000.0,10,ShubertN4,0.0,565713
2119,2000.0,25,Qing,0.0,334008
2120,2000.0,2,Schwefel2_21,0.0,920497
2121,2000.0,100,Powell,0.0,906203
2122,2000.0,100,Brown,0.1,738919
2123,2000.0,100,Powell,0.1,625453
2124,2000.0,10,Rosenbrock,0.1,704512
2125,2000.0,2,Thevenot,0.1,966496
2126,2000.0,10,Sphere,0.1,111579
2127,2000.0,10,Ackley,0.0,414711
2128,2000.0,10,Schwefel,0.1,953274
2129,2000.0,25,XinSheYangN4,0.1,389832
2130,2000.0,2,HappyCat,0.0,513535
2131,2000.0,10,Brown,0.0,180045
2132,2000.0,25,Levy,0.0,587427
2133,2000.0,2,XinSheYang,0.0,314014
2134,2000.0,100,Ackley,0.1,808090
2135,2000.0,100,Quartic,0.0,832330
2136,2000.0,25,XinSheYang,0.0,850544
2137,2000.0,100,Schwefel2_20,0.1,947019
2138,2000.0,100,Brown,0.0,420718
2139,2000.0,2,Thevenot,0.1,185915
2140,2000.0,100,Zakharov,0.0,348266
2141,2000.0,100,AckleyN4,0.0,569530
2142,2000.0,2,Michalewicz,0.1,551813
2143,2000.0,25,Quartic,0.0,239756
2144,2000.0,25,Levy,0.0,491235
2145,2000.0,25,Quartic,0.1,418762
2146,2000.0,100,Schwefel2_20,0.1,218820
2147,2000.0,2,Michalewicz,0.0,755766
2148,2000.0,100,Thevenot,0.1,596772
2149,2000.0,100,Rastrigin,0.0,264657
2150,2000.0,25,Schwefel,0.1,405604
2151,2000.0,100,ShubertN4,0.1,616182
2152,2000.0,100,ShubertN3,0.1,467424
2153,2000.0,100,DixonPrice,0.0,603735
2154,2000.0,10,Periodic,0.0,402670
2155,2000.0,2,RotatedHyperEllipsoid,0.1,45740
2156,2000.0,100,Brown,0.0,367425
2157,2000.0,2,Ackley,0.1,932630
2158,2000.0,2,Salomon,0.1,536158
2159,2000.0,100,Michalewicz,0.1,363366
2160,2000.0,25,XinSheYangN2,0.1,518240
2161,2000.0,10,SumSquares,0.0,128975
2162,2000.0,2,Shubert,0.0,862807
2163,2000.0,2,Sphere,0.1,607954
2164,2000.0,10,Brown,0.0,116660
2165,2000.0,25,Thevenot,0.0,57461
2166,2000.0,10,Qing,0.1,232294
2167,2000.0,10,Zakharov,0.1,52974
2168,2000.0,25,DixonPrice,0.1,879203
2169,2000.0,100,Schwefel,0.1,950354
2170,2000.0,10,XinSheYangN3,0.0,102969
2171,2000.0,10,Shubert,0.1,599851
2172,2000.0,10,Thevenot,0.1,204527
2173,2000.0,100,StyblinskiTang,0.0,352402
2174,2000.0,25,Thevenot,0.0,633423
2175,2000.0,25,SumSquares,0.0,2466
2176,2000.0,100,Salomon,0.0,271774
2177,2000.0,2,Griewank,0.0,251185
2178,2000.0,2,Thevenot,0.0,410917
2179,2000.0,25,Qing,0.1,769395
2180,2000.0,25,SumSquares,0.0,243935
2181,2000.0,25,Schwefel2_20,0.0,790035
2182,2000.0,25,StyblinskiTang,0.0,607671
2183,2000.0,25,XinSheYangN2,0.1,625392
2184,2000.0,2,ShubertN4,0.0,222755
2185,2000.0,25,ShubertN3,0.0,835755
2186,2000.0,2,Trid,0.1,895482
2187,2000.0,25,Ridge,0.1,828566
2188,2000.0,10,Quartic,0.1,186182
2189,2000.0,2,ShubertN4,0.1,67793
2190,2000.0,10,Trid,0.1,294315
2191,2000.0,100,Trid,0.1,972598
2192,2000.0,100,Brown,0.0,155567
2193,2000.0,25,DixonPrice,0.0,182866
2194,2000.0,100,XinSheYangN2,0.0,90743
2195,2000.0,10,DixonPrice,0.0,163589
2196,2000.0,25,Michalewicz,0.0,70883
2197,2000.0,10,Thevenot,0.1,830371
2198,2000.0,2,Thevenot,0.1,100895
2199,2000.0,25,XinSheYangN2,0.1,875543
2200,2000.0,10,Sphere,0.1,119405
2201,2000.0,100,ShubertN4,0.1,840579
2202,2000.0,2,Ackley,0.0,445264
2203,2000.0,100,XinSheYangN2,0.1,389857
2204,2000.0,10,StyblinskiTang,0.0,76016
2205,2000.0,25,Ridge,0.1,942359
2206,2000.0,25,Rastrigin,0.1,907652
2207,2000.0,10,Schwefel2_20,0.1,729596
2208,2000.0,10,XinSheYangN4,0.0,275593
2209,2000.0,10,Powell,0.1,574767
2210,2000.0,2,Qing,0.0,730142
2211,2000.0,10,Periodic,0.1,868654
2212,2000.0,100,Schwefel,0.0,734702
2213,2000.0,10,Zakharov,0.1,918115
2214,2000.0,2,Michalewicz,0.1,290663
2215,2000.0,25,Periodic,0.0,486225
2216,2000.0,10,ShubertN3,0.1,155620
2217,2000.0,25,RotatedHyperEllipsoid,0.0,87628
2218,2000.0,25,Schwefel2_23,0.1,576378
2219,2000.0,25,XinSheYangN4,0.1,235386
2220,2000.0,10,Trid,0.0,953256
2221,2000.0,10,XinSheYangN4,0.0,656679
2222,2000.0,10,ShubertN4,0.0,41146
2223,2000.0,25,Griewank,0.1,690806
2224,2000.0,100,Shubert,0.1,340370
2225,2000.0,25,Schwefel2_23,0.0,591668
2226,2000.0,25,Schwefel2_20,0.0,291103
2227,2000.0,2,Ackley,0.0,946046
2228,2000.0,10,Ridge,0.1,582025
2229,2000.0,10,Schwefel2_21,0.0,750694
2230,2000.0,10,Michalewicz,0.0,813152
2231,2000.0,2,Griewank,0.1,982087
2232,2000.0,10,XinSheYangN2,0.1,780493
2233,2000.0,25,Quartic,0.1,815068
2234,2000.0,2,SumSquares,0.0,757302
2235,2000.0,2,SumSquares,0.1,26108
2236,2000.0,10,Michalewicz,0.0,246224
2237,2000.0,10,XinSheYang,0.0,313434
2238,2000.0,25,Thevenot,0.1,833900
2239,2000.0,25,AckleyN4,0.0,960421
2240,2000.0,2,DixonPrice,0.0,286308
2241,2000.0,100,XinSheYangN3,0.1,797645
2242,2000.0,100,Schwefel,0.1,670028
2243,2000.0,2,ShubertN3,0.0,254388
2244,2000.0,10,Quartic,0.0,131443
2245,2000.0,2,Griewank,0.1,229964
2246,2000.0,25,SumSquares,0.1,577637
2247,2000.0,2,Brown,0.0,815322
2248,2000.0,10,Salomon,0.1,135798
2249,2000.0,100,Schwefel2_20,0.1,92329
2250,2000.0,2,Salomon,0.0,711448
2251,2000.0,10,Levy,0.0,342187
2252,2000.0,100,Ackley,0.0,252596
2253,2000.0,10,XinSheYangN2,0.1,958290
2254,2000.0,10,Ackley,0.1,15110
2255,2000.0,2,XinSheYangN2,0.0,812603
2256,2000.0,100,XinSheYang,0.0,955114
2257,2000.0,2,SumSquares,0.1,291859
2258,2000.0,100,Ridge,0.0,969068
2259,2000.0,2,Schwefel2_21,0.1,993265
2260,2000.0,10,Schwefel2_20,0.0,591301
2261,2000.0,100,Sphere,0.1,349275
2262,2000.0,2,XinSheYangN3,0.0,672277
2263,2000.0,10,Levy,0.0,156525
2264,2000.0,100,Thevenot,0.1,332642
2265,2000.0,10,Brown,0.0,809378
2266,2000.0,10,XinSheYangN3,0.1,145940
2267,2000.0,25,Levy,0.1,144772
2268,2000.0,2,Shubert,0.0,412946
2269,2000.0,100,Ackley,0.1,610277
2270,2000.0,100,Trid,0.0,131430
2271,2000.0,25,Powell,0.0,308658
2272,2000.0,10,Qing,0.1,79054
2273,2000.0,25,AckleyN4,0.1,684471
2274,2000.0,10,Ackley,0.1,621993
2275,2000.0,10,Schwefel,0.0,293024
2276,2000.0,25,Griewank,0.1,38163
2277,2000.0,25,AckleyN4,0.0,969387
2278,2000.0,10,Sphere,0.1,82924
2279,2000.0,25,Salomon,0.1,970482
2280,2000.0,2,Zakharov,0.0,913138
2281,2000.0,2,Powell,0.1,933083
2282,2000.0,100,Rastrigin,0.1,411443
2283,2000.0,25,XinSheYangN3,0.0,27594
2284,2000.0,100,ShubertN4,0.0,454331
2285,2000.0,2,Michalewicz,0.1,953599
2286,2000.0,10,Quartic,0.1,489417
2287,2000.0,25,ShubertN4,0.0,164707
2288,2000.0,25,Ridge,0.1,509313
2289,2000.0,100,ShubertN3,0.0,463403
2290,2000.0,2,Rosenbrock,0.0,998254
2291,2000.0,100,XinSheYangN2,0.1,305730
2292,2000.0,2,XinSheYangN3,0.1,651977
2293,2000.0,100,XinSheYangN2,0.0,634628
2294,2000.0,2,DixonPrice,0.0,70351
2295,2000.0,10,AckleyN4,0.1,533853
2296,2000.0,25,XinSheYangN2,0.1,610733
2297,2000.0,2,Rastrigin,0.1,798943
2298,2000.0,2,Sphere,0.0,293273
2299,2000.0,2,Rosenbrock,0.0,787841
2300,2000.0,10,HappyCat,0.1,110426
2301,2000.0,100,Schwefel2_21,0.0,344598
2302,2000.0,25,Rastrigin,0.0,892830
2303,2000.0,25,Zakharov,0.1,893664
2304,2000.0,10,Powell,0.1,582896
2305,2000.0,100,Levy,0.0,136738
2306,2000.0,10,Michalewicz,0.1,994997
2307,2000.0,25,StyblinskiTang,0.0,937937
2308,2000.0,100,Schwefel2_23,0.1,434216
2309,2000.0,2,Griewank,0.1,348607
2310,2000.0,10,Levy,0.0,199570
2311,2000.0,2,AckleyN4,0.0,302614
2312,2000.0,2,Rosenbrock,0.1,152596
2313,2000.0,2,Trid,0.0,442965
2314,2000.0,2,Schwefel2_20,0.1,756863
2315,2000.0,100,Periodic,0.1,730257
2316,2000.0,2,Qing,0.1,524161
2317,2000.0,100,Shubert,0.1,318619
2318,2000.0,100,DixonPrice,0.0,67441
2319,2000.0,2,XinSheYangN2,0.1,352068
2320,2000.0,100,XinSheYang,0.1,576440
2321,2000.0,25,StyblinskiTang,0.0,527202
2322,2000.0,10,SumSquares,0.0,511368
2323,2000.0,2,Ridge,0.0,477568
2324,2000.0,25,Brown,0.1,122505
2325,2000.0,2,XinSheYangN4,0.1,69489
2326,2000.0,100,Schwefel2_21,0.0,469356
2327,2000.0,10,HappyCat,0.1,355331
2328,2000.0,25,Powell,0.1,652880
2329,2000.0,100,Schwefel2_21,0.0,407510
2330,2000.0,2,Zakharov,0.0,928207
2331,2000.0,10,Brown,0.1,116658
2332,2000.0,10,Levy,0.1,276663
2333,2000.0,2,XinSheYangN2,0.0,193054
2334,2000.0,100,Brown,0.1,48192
2335,2000.0,100,StyblinskiTang,0.0,158707
2336,2000.0,10,Thevenot,0.1,829408
2337,2000.0,2,ShubertN3,0.0,39337
2338,2000.0,10,Zakharov,0.0,855414
2339,2000.0,25,Schwefel2_23,0.1,14200
2340,2000.0,10,XinSheYang,0.1,347730
2341,2000.0,10,Michalewicz,0.0,678532
2342,2000.0,100,Griewank,0.0,214617
2343,2000.0,25,Salomon,0.1,498404
2344,2000.0,25,Ridge,0.0,568568
2345,2000.0,10,AckleyN4,0.0,914678
2346,2000.0,25,Powell,0.1,656313
2347,2000.0,10,Ridge,0.0,592443
2348,2000.0,10,Trid,0.1,898757
2349,2000.0,25,Qing,0.1,33634
2350,2000.0,100,Brown,0.0,779063
2351,2000.0,2,Schwefel2_20,0.0,782188
2352,2000.0,10,ShubertN3,0.0,200713
2353,2000.0,25,Salomon,0.0,447174
2354,2000.0,100,Periodic,0.0,231622
2355,2000.0,100,Zakharov,0.0,932663
2356,2000.0,25,XinSheYangN4,0.0,674047
2357,2000.0,2,Rastrigin,0.1,631927
2358,2000.0,100,Levy,0.1,439265
2359,2000.0,100,Griewank,0.0,560910
2360,2000.0,10,RotatedHyperEllipsoid,0.0,732742
2361,2000.0,25,XinSheYang,0.0,123222
2362,2000.0,2,RotatedHyperEllipsoid,0.1,695990
2363,2000.0,100,Quartic,0.0,294521
2364,2000.0,2,Griewank,0.1,268246
2365,2000.0,10,Thevenot,0.0,745716
2366,2000.0,100,Quartic,0.1,879800
2367,2000.0,100,HappyCat,0.1,575215
2368,2000.0,2,Salomon,0.1,618266
2369,2000.0,10,DixonPrice,0.0,43022
2370,2000.0,2,XinSheYangN3,0.0,315120
2371,2000.0,10,Trid,0.0,333749
2372,2000.0,2,Shubert,0.0,951194
2373,2000.0,25,Shubert,0.1,14983
2374,2000.0,10,Thevenot,0.1,572610
2375,2000.0,25,Salomon,0.0,165259
2376,2000.0,10,Zakharov,0.0,788315
2377,2000.0,25,Thevenot,0.0,127708
2378,2000.0,2,Brown,0.0,174144
2379,2000.0,25,Thevenot,0.1,569460
2380,2000.0,2,Michalewicz,0.1,201858
2381,2000.0,25,StyblinskiTang,0.1,98190
2382,2000.0,100,StyblinskiTang,0.0,950349
2383,2000.0,25,Brown,0.1,342655
2384,2000.0,10,Ridge,0.1,984455
2385,2000.0,100,Schwefel2_23,0.1,641737
2386,2000.0,2,Michalewicz,0.1,293364
2387,2000.0,2,Rastrigin,0.1,787909
2388,2000.0,25,Thevenot,0.0,68948
2389,2000.0,100,ShubertN4,0.0,92781
2390,2000.0,100,RotatedHyperEllipsoid,0.0,206538
2391,2000.0,10,ShubertN4,0.0,499932
2392,2000.0,2,Zakharov,0.0,977141
2393,2000.0,25,Sphere,0.1,574310
2394,2000.0,25,Thevenot,0.1,491661
2395,2000.0,2,HappyCat,0.1,242258
2396,2000.0,100,Shubert,0.1,747000
2397,2000.0,25,HappyCat,0.0,300332
2398,2000.0,10,XinSheYangN3,0.1,688694
2399,2000.0,25,Schwefel2_20,0.1,68571
2400,2000.0,25,XinSheYang,0.1,213630
2401,2000.0,10,Shubert,0.1,660727
2402,2000.0,10,ShubertN4,0.1,287380
2403,2000.0,25,RotatedHyperEllipsoid,0.0,101046
2404,2000.0,100,Quartic,0.0,798539
2405,2000.0,10,Griewank,0.1,151177
2406,2000.0,100,AckleyN4,0.1,699036
2407,2000.0,100,Qing,0.1,125036
